sys_RespNum,Task,Concept,dialcolor,dialshape,strapcolor,dialsize,knobsize,rimcolor,Response
253,5,2,1,1,1,1,2,3,1
253,6,1,3,2,2,1,2,2,1
253,6,2,2,1,1,3,2,1,0
253,7,1,1,2,1,2,3,3,0
253,7,2,2,1,2,3,3,1,1
253,8,1,3,3,3,3,1,3,0
253,8,2,3,1,2,1,3,2,1
253,9,1,2,3,3,2,2,1,0
253,9,2,2,2,1,1,1,2,1
253,10,1,1,2,1,1,1,2,1
253,10,2,3,3,3,3,2,3,0
253,11,1,1,1,2,1,1,2,1
253,11,2,2,3,3,2,3,1,0
253,12,1,3,2,2,2,2,1,1
253,12,2,1,1,2,3,3,3,0
253,13,1,2,1,1,1,2,2,0
253,13,2,3,2,1,3,1,3,1
253,14,1,1,1,3,1,3,1,0
253,14,2,1,3,2,2,3,2,1
253,15,1,3,3,1,2,2,2,1
253,15,2,2,2,3,2,1,3,0
254,1,1,1,1,1,1,1,1,1
254,1,2,3,3,3,3,3,3,0
254,2,1,3,3,3,3,3,3,0
254,2,2,1,1,1,1,1,1,1
254,3,1,1,1,1,1,1,1,1
254,3,2,3,3,3,3,3,3,0
254,4,1,2,3,1,3,3,1,1
254,4,2,1,2,2,1,1,1,0
254,5,1,2,1,3,1,2,3,0
254,5,2,3,2,2,3,3,3,1
254,6,1,3,1,3,3,1,2,1
254,6,2,2,1,1,2,2,1,0
254,7,1,1,3,1,3,1,3,1
254,7,2,1,2,3,2,2,1,0
254,8,1,1,3,1,3,3,2,0
254,8,2,3,1,2,1,1,1,1
254,9,1,2,2,3,1,3,3,0
254,9,2,3,1,1,2,1,1,1
254,10,1,3,3,2,1,3,2,1
254,10,2,1,2,2,3,2,1,0
254,11,1,3,2,3,2,2,2,1
254,11,2,2,3,1,1,2,3,0
254,12,1,1,3,3,2,1,2,0
254,12,2,2,2,1,2,3,3,1
254,13,1,3,1,3,3,3,3,1
254,13,2,2,2,2,3,1,2,0
254,14,1,1,1,2,1,2,1,1
254,14,2,2,3,3,1,1,3,0
254,15,1,1,3,3,3,3,1,0
254,15,2,3,3,1,2,2,3,1
255,1,1,1,1,1,1,1,1,0
255,1,2,3,3,3,3,3,3,1
255,2,1,3,3,3,3,3,3,1
255,2,2,1,1,1,1,1,1,0
255,3,1,1,1,1,1,1,1,0
255,3,2,3,3,3,3,3,3,1
255,4,1,1,2,1,2,3,2,0
255,4,2,2,1,2,3,1,1,1
255,5,1,1,1,3,1,3,2,0
255,5,2,3,1,2,2,2,1,1
255,6,1,2,2,1,1,1,2,0
255,6,2,3,3,2,3,2,3,1
255,7,1,1,2,2,3,2,2,0
255,7,2,3,1,1,2,1,3,1
255,8,1,3,1,3,3,3,2,1
255,8,2,2,3,2,1,3,3,0
255,9,1,2,1,1,1,2,1,1
255,9,2,1,2,3,2,1,1,0
255,10,1,1,3,1,2,1,3,0
255,10,2,3,3,3,1,2,2,1
255,11,1,3,3,2,1,3,2,1
255,11,2,2,2,3,3,1,3,0
255,12,1,1,1,1,3,2,1,1
255,12,2,2,2,2,3,2,2,0
255,13,1,3,3,2,2,3,1,0
255,13,2,3,1,1,1,1,3,1
255,14,1,1,3,2,3,1,1,1
255,14,2,2,2,3,2,3,2,0
255,15,1,3,2,1,1,3,1,1
255,15,2,1,1,3,2,2,1,0
256,1,1,1,1,1,1,1,1,0
256,1,2,3,3,3,3,3,3,1
256,2,1,3,3,3,3,3,3,1
256,2,2,1,1,1,1,1,1,0
256,3,1,1,1,1,1,1,1,0
256,3,2,3,3,3,3,3,3,1
256,4,1,2,3,3,1,1,3,1
256,4,2,2,1,2,3,2,3,0
256,5,1,1,1,3,1,2,2,1
256,5,2,1,2,1,3,3,2,0
256,6,1,1,1,2,2,3,3,1
256,6,2,3,3,1,3,1,1,0
256,7,1,2,3,1,1,1,2,0
256,7,2,3,2,2,2,2,3,1
256,8,1,2,1,3,2,3,2,1
256,8,2,2,2,1,2,2,1,0
256,9,1,1,3,3,2,2,3,1
256,9,2,2,2,2,3,3,1,0
256,10,1,3,3,3,1,1,1,1
256,10,2,1,1,1,3,3,2,0
256,11,1,1,3,3,1,3,3,1
256,11,2,3,2,2,2,1,3,0
256,12,1,2,2,2,1,1,1,0
256,12,2,3,2,1,3,2,2,1
256,13,1,2,1,2,2,2,3,0
256,13,2,3,1,3,1,1,2,1
256,14,1,2,3,3,3,1,1,1
256,14,2,1,2,1,1,3,3,0
256,15,1,3,1,1,2,1,1,0
256,15,2,1,3,2,1,2,3,1
259,1,1,1,1,1,1,1,1,1
259,1,2,3,3,3,3,3,3,0
259,2,1,3,3,3,3,3,3,0
259,2,2,1,1,1,1,1,1,1
259,3,1,1,1,1,1,1,1,1
259,3,2,3,3,3,3,3,3,0
259,4,1,3,1,3,2,2,1,1
259,4,2,1,2,1,3,3,3,0
259,5,1,2,1,2,1,1,2,1
259,5,2,1,2,3,2,1,1,0
259,6,1,2,3,1,3,3,1,1
259,6,2,1,1,2,1,2,3,0
259,7,1,3,1,2,1,3,1,0
259,7,2,2,2,1,2,2,3,1
259,8,1,3,3,3,3,1,2,0
259,8,2,2,1,1,2,1,2,1
259,9,1,1,1,3,1,3,2,1
259,9,2,3,2,2,3,2,1,0
259,10,1,1,2,3,3,2,3,0
259,10,2,2,3,2,1,3,2,1
259,11,1,1,1,1,2,1,1,0
259,11,2,3,3,1,1,3,1,1
259,12,1,2,2,2,1,2,1,1
259,12,2,1,3,3,2,1,3,0
259,13,1,3,1,3,3,2,2,1
259,13,2,3,3,2,3,3,3,0
259,14,1,2,2,3,2,1,3,0
259,14,2,3,1,2,2,3,1,1
259,15,1,1,2,3,3,1,3,0
259,15,2,1,3,1,1,2,2,1
260,1,1,1,1,1,1,1,1,1
260,1,2,3,3,3,3,3,3,0
260,2,1,3,3,3,3,3,3,0
260,2,2,1,1,1,1,1,1,1
260,3,1,1,1,1,1,1,1,1
260,3,2,3,3,3,3,3,3,0
260,4,1,2,1,1,3,1,2,1
260,4,2,2,3,1,2,2,1,0
260,5,1,1,1,2,2,3,3,0
260,5,2,3,2,2,1,1,1,1
260,6,1,2,1,3,1,2,2,0
260,6,2,3,2,1,3,1,3,1
260,7,1,3,1,1,2,2,2,1
260,7,2,2,3,2,3,3,1,0
260,8,1,1,3,3,2,3,2,0
260,8,2,3,2,2,3,1,3,1
260,9,1,1,2,3,2,3,3,0
260,9,2,3,3,1,1,2,1,1
260,10,1,1,2,1,1,1,3,1
260,10,2,2,1,2,1,2,3,0
260,11,1,2,2,2,1,1,1,0
260,11,2,2,3,3,3,3,2,1
260,12,1,3,3,3,1,2,3,0
260,12,2,1,3,1,3,3,1,1
260,13,1,1,3,2,2,2,2,1
260,13,2,2,1,3,3,1,2,0
260,14,1,1,1,3,3,2,1,0
260,14,2,3,1,1,2,3,3,1
260,15,1,3,2,1,3,2,3,1
260,15,2,2,2,2,2,3,1,0
262,1,1,1,1,1,1,1,1,1
262,1,2,3,3,3,3,3,3,0
262,2,1,3,3,3,3,3,3,0
262,2,2,1,1,1,1,1,1,1
262,3,1,1,1,1,1,1,1,1
262,3,2,3,3,3,3,3,3,0
262,4,1,2,2,3,1,1,3,0
262,4,2,2,1,1,3,2,1,1
262,5,1,3,2,2,2,2,3,1
262,5,2,3,3,3,1,1,1,0
262,6,1,1,1,2,3,2,3,1
262,6,2,2,3,1,2,3,3,0
262,7,1,2,2,2,3,3,2,1
262,7,2,1,1,3,2,1,3,0
262,8,1,3,1,3,3,1,2,1
262,8,2,1,2,1,1,3,1,0
262,9,1,3,3,3,2,3,2,1
262,9,2,2,3,2,1,2,1,0
262,10,1,3,2,1,3,3,1,1
262,10,2,2,1,2,1,1,3,0
262,11,1,2,2,2,2,2,2,1
262,11,2,1,3,3,1,3,2,0
262,12,1,2,2,3,2,1,1,0
262,12,2,3,1,1,2,2,1,1
262,13,1,1,3,1,3,3,2,1
262,13,2,2,3,1,1,2,3,0
262,14,1,3,3,1,2,1,1,1
262,14,2,1,1,2,1,2,3,0
262,15,1,2,1,3,3,1,1,0
262,15,2,3,2,2,3,3,2,1
265,1,1,1,1,1,1,1,1,1
265,1,2,3,3,3,3,3,3,0
265,2,1,3,3,3,3,3,3,0
265,2,2,1,1,1,1,1,1,1
265,3,1,1,1,1,1,1,1,1
265,3,2,3,3,3,3,3,3,0
265,4,1,2,3,1,1,1,3,1
265,4,2,3,1,3,1,3,2,0
265,5,1,3,1,2,2,3,2,1
265,5,2,1,2,1,2,2,1,0
265,6,1,1,2,1,3,2,2,1
265,6,2,3,3,3,2,1,1,0
265,7,1,2,1,3,1,1,3,0
265,7,2,2,3,2,2,3,1,1
265,8,1,1,2,3,3,3,3,0
265,8,2,1,3,2,1,2,2,1
265,9,1,3,3,1,1,1,3,1
265,9,2,2,2,1,3,2,1,0
265,10,1,1,1,3,3,3,2,0
265,10,2,3,1,2,1,1,1,1
265,11,1,1,1,3,1,2,1,0
265,11,2,2,2,2,3,3,3,1
265,12,1,3,2,1,2,1,3,1
265,12,2,1,3,2,2,2,2,0
265,13,1,2,2,2,3,1,2,1
265,13,2,2,1,3,2,3,1,0
265,14,1,3,3,1,1,2,3,1
265,14,2,3,3,3,1,3,2,0
265,15,1,1,3,1,3,1,3,1
265,15,2,2,1,2,2,2,1,0
266,1,1,1,1,1,1,1,1,1
266,1,2,3,3,3,3,3,3,0
266,2,1,3,3,3,3,3,3,0
266,2,2,1,1,1,1,1,1,1
266,3,1,1,1,1,1,1,1,1
266,3,2,3,3,3,3,3,3,0
266,4,1,1,2,2,2,1,3,1
266,4,2,3,2,3,1,3,1,0
266,5,1,2,2,3,3,1,3,0
266,5,2,3,3,1,3,2,2,1
266,6,1,1,1,1,2,2,1,1
266,6,2,2,3,1,1,3,2,0
266,7,1,2,2,3,2,1,2,0
266,7,2,1,1,2,3,3,3,1
266,8,1,3,1,2,2,3,2,1
266,8,2,3,2,3,1,2,3,0
266,9,1,2,3,1,3,2,1,1
266,9,2,1,1,2,1,3,3,0
266,10,1,3,3,2,3,2,1,0
266,10,2,1,1,1,2,1,1,1
266,11,1,2,1,3,1,1,2,0
266,11,2,1,2,2,1,2,2,1
266,12,1,2,2,1,3,2,3,1
266,12,2,3,3,3,2,3,3,0
266,13,1,1,2,2,2,1,1,1
266,13,2,1,1,3,1,3,1,0
266,14,1,2,1,1,1,2,2,1
266,14,2,2,3,3,3,1,1,0
266,15,1,3,1,3,3,3,3,0
266,15,2,3,2,2,2,1,2,1
267,1,1,1,1,1,1,1,1,1
267,1,2,3,3,3,3,3,3,0
267,2,1,3,3,3,3,3,3,0
267,2,2,1,1,1,1,1,1,1
267,3,1,1,1,1,1,1,1,1
267,3,2,3,3,3,3,3,3,0
267,4,1,2,1,1,2,2,3,0
267,4,2,1,3,1,1,3,2,1
267,5,1,3,3,2,3,3,1,0
267,5,2,1,3,2,3,1,2,1
267,6,1,3,2,3,2,2,3,1
267,6,2,2,3,2,1,1,1,0
267,7,1,3,1,1,1,1,3,1
267,7,2,2,2,1,2,3,3,0
267,8,1,1,2,3,1,3,1,0
267,8,2,1,3,3,3,2,2,1
267,9,1,3,1,2,3,2,2,0
267,9,2,2,1,1,2,1,2,1
267,10,1,2,2,1,3,2,1,0
267,10,2,3,3,2,1,1,1,1
267,11,1,3,3,3,2,2,1,0
267,11,2,1,2,1,2,3,3,1
267,12,1,2,2,2,3,3,2,0
267,12,2,1,1,1,1,2,3,1
267,13,1,2,3,3,2,3,3,1
267,13,2,1,1,3,3,1,1,0
267,14,1,1,2,1,1,1,2,0
267,14,2,3,3,2,2,2,3,1
267,15,1,3,2,2,1,2,2,1
267,15,2,1,2,3,3,1,1,0
268,1,1,1,1,1,1,1,1,1
268,1,2,3,3,3,3,3,3,0
268,2,1,3,3,3,3,3,3,0
268,2,2,1,1,1,1,1,1,1
268,3,1,1,1,1,1,1,1,1
268,3,2,3,3,3,3,3,3,0
268,4,1,2,3,3,1,2,3,0
268,4,2,2,1,1,3,3,2,1
268,5,1,1,2,3,2,1,2,0
268,5,2,3,1,2,2,3,3,1
268,6,1,2,2,2,1,3,1,0
268,6,2,2,1,1,3,1,3,1
268,7,1,1,1,3,1,2,2,0
268,7,2,3,3,2,3,3,1,1
268,8,1,3,3,1,3,3,2,0
268,8,2,3,2,1,1,1,3,1
268,9,1,1,1,1,2,2,1,1
268,9,2,2,3,2,2,1,2,0
268,10,1,3,1,2,1,3,1,1
268,10,2,2,2,3,1,2,3,0
268,11,1,1,1,3,3,1,3,0
268,11,2,2,3,1,2,1,1,1
268,12,1,3,2,3,2,2,1,0
268,12,2,1,3,1,2,3,2,1
268,13,1,2,1,3,1,1,1,0
268,13,2,1,3,2,3,2,3,1
268,14,1,3,2,1,3,3,3,1
268,14,2,1,3,2,3,2,2,0
268,15,1,2,1,2,2,3,3,0
268,15,2,3,3,1,1,1,2,1
271,1,1,1,1,1,1,1,1,1
271,1,2,3,3,3,3,3,3,0
271,2,1,3,3,3,3,3,3,0
271,2,2,1,1,1,1,1,1,1
271,3,1,1,1,1,1,1,1,1
271,3,2,3,3,3,3,3,3,0
271,4,1,3,1,2,3,3,2,1
271,4,2,1,3,1,1,1,3,0
271,5,1,2,2,3,2,3,3,0
271,5,2,2,3,1,3,2,1,1
271,6,1,1,2,3,2,1,1,0
271,6,2,3,3,3,2,3,3,1
271,7,1,2,1,2,1,2,2,0
271,7,2,3,1,1,2,1,1,1
271,8,1,1,1,2,3,1,1,1
271,8,2,2,3,2,1,3,2,0
271,9,1,3,2,1,1,2,3,1
271,9,2,1,3,3,2,3,2,0
271,10,1,2,1,3,3,3,2,0
271,10,2,1,3,1,1,1,1,1
271,11,1,3,2,3,3,1,3,0
271,11,2,3,3,2,1,2,1,1
271,12,1,2,1,2,2,3,3,0
271,12,2,1,2,1,3,2,1,1
271,13,1,2,2,3,2,1,1,0
271,13,2,3,1,1,1,3,2,1
271,14,1,3,2,2,2,2,2,0
271,14,2,1,1,1,3,1,3,1
271,15,1,2,1,1,3,3,2,1
271,15,2,2,3,3,2,2,3,0
273,1,1,1,1,1,1,1,1,1
273,1,2,3,3,3,3,3,3,0
273,2,1,3,3,3,3,3,3,0
273,2,2,1,1,1,1,1,1,1
273,3,1,1,1,1,1,1,1,1
273,3,2,3,3,3,3,3,3,0
273,4,1,3,3,2,2,1,3,1
273,4,2,1,2,3,1,3,3,0
273,5,1,3,2,3,1,1,2,0
273,5,2,2,3,1,3,2,1,1
273,6,1,2,3,2,3,3,1,1
273,6,2,1,1,1,2,2,1,0
273,7,1,3,1,3,1,3,3,0
273,7,2,1,2,2,3,1,3,1
273,8,1,3,1,3,3,2,3,0
273,8,2,1,2,1,2,3,2,1
273,9,1,3,3,2,2,2,1,1
273,9,2,2,3,1,1,1,3,0
273,10,1,1,1,1,3,3,2,1
273,10,2,2,2,3,1,2,1,0
273,11,1,1,1,2,2,2,2,0
273,11,2,3,3,1,1,1,3,1
273,12,1,1,1,3,3,1,1,0
273,12,2,3,2,2,2,3,2,1
273,13,1,2,2,1,1,1,1,1
273,13,2,2,1,2,3,2,3,0
273,14,1,1,3,3,1,3,1,0
273,14,2,3,3,1,3,1,2,1
273,15,1,2,1,2,2,3,3,0
273,15,2,1,2,3,3,2,1,1
274,1,1,1,1,1,1,1,1,1
274,1,2,3,3,3,3,3,3,0
274,2,1,3,3,3,3,3,3,0
274,2,2,1,1,1,1,1,1,1
274,3,1,1,1,1,1,1,1,1
274,3,2,3,3,3,3,3,3,0
274,4,1,3,2,2,2,1,2,1
274,4,2,2,3,1,1,2,3,0
274,5,1,1,3,3,2,1,2,0
274,5,2,3,1,2,1,3,1,1
274,6,1,2,3,1,3,3,2,1
274,6,2,3,1,3,2,2,3,0
274,7,1,1,2,2,2,1,3,1
274,7,2,2,2,3,1,3,2,0
274,8,1,1,3,3,2,2,2,0
274,8,2,3,1,1,3,3,1,1
274,9,1,2,1,1,2,1,3,1
274,9,2,3,2,3,1,2,1,0
274,10,1,3,3,1,2,1,1,1
274,10,2,1,2,2,1,3,3,0
274,11,1,3,2,3,3,2,2,0
274,11,2,2,3,2,3,3,2,1
274,12,1,1,1,3,3,2,3,0
274,12,2,2,1,2,1,1,2,1
274,13,1,3,3,1,2,3,1,1
274,13,2,2,2,2,3,1,1,0
274,14,1,1,1,1,3,2,2,1
274,14,2,1,3,3,1,2,3,0
274,15,1,1,2,2,2,3,1,1
274,15,2,3,1,3,1,1,1,0
275,1,1,1,1,1,1,1,1,1
275,1,2,3,3,3,3,3,3,0
275,2,1,3,3,3,3,3,3,0
275,2,2,1,1,1,1,1,1,1
275,3,1,1,1,1,1,1,1,1
275,3,2,3,3,3,3,3,3,0
275,4,1,2,2,1,1,2,2,1
275,4,2,3,1,1,2,1,3,0
275,5,1,2,2,2,1,3,3,1
275,5,2,2,1,3,3,3,1,0
275,6,1,1,3,1,1,1,2,0
275,6,2,3,3,3,3,2,3,1
275,7,1,2,1,1,2,1,3,1
275,7,2,1,3,2,3,3,1,0
275,8,1,1,2,1,3,2,3,0
275,8,2,3,3,2,2,2,2,1
275,9,1,3,2,2,3,1,3,0
275,9,2,2,1,3,2,1,2,1
275,10,1,2,1,3,1,3,1,1
275,10,2,1,3,1,1,3,1,0
275,11,1,3,3,3,2,3,1,1
275,11,2,2,2,2,3,2,2,0
275,12,1,1,1,1,2,2,3,0
275,12,2,3,2,1,3,2,2,1
275,13,1,1,3,2,1,1,2,0
275,13,2,3,1,3,1,1,3,1
275,14,1,2,1,2,2,3,1,1
275,14,2,1,3,2,1,1,2,0
275,15,1,2,2,1,3,3,2,1
275,15,2,2,2,3,2,3,3,0
276,1,1,1,1,1,1,1,1,0
276,1,2,3,3,3,3,3,3,1
276,2,1,3,3,3,3,3,3,1
276,2,2,1,1,1,1,1,1,0
276,3,1,1,1,1,1,1,1,0
276,3,2,3,3,3,3,3,3,1
276,4,1,3,2,2,1,1,1,0
276,4,2,3,3,1,2,2,3,1
276,5,1,1,1,1,3,1,2,1
276,5,2,2,1,3,1,2,1,0
276,6,1,1,1,2,3,2,1,1
276,6,2,3,2,3,2,3,3,0
276,7,1,3,1,1,1,3,1,1
276,7,2,2,3,3,1,1,3,0
276,8,1,1,3,2,2,2,1,0
276,8,2,3,2,1,3,3,2,1
276,9,1,1,2,1,3,1,3,1
276,9,2,2,3,2,2,2,2,0
276,10,1,1,2,2,1,2,1,0
276,10,2,2,3,3,3,1,3,1
276,11,1,1,1,3,2,2,2,0
276,11,2,3,1,2,2,3,3,1
276,12,1,2,3,3,3,2,2,1
276,12,2,1,2,1,1,3,3,0
276,13,1,3,3,3,3,1,1,1
276,13,2,2,2,1,2,1,2,0
276,14,1,3,1,2,1,1,2,0
276,14,2,3,1,3,3,3,1,1
276,15,1,1,2,2,2,3,3,1
276,15,2,1,3,1,1,1,1,0
277,1,1,1,1,1,1,1,1,0
277,1,2,3,3,3,3,3,3,1
277,2,1,3,3,3,3,3,3,1
277,2,2,1,1,1,1,1,1,0
277,3,1,1,1,1,1,1,1,0
277,3,2,3,3,3,3,3,3,1
277,4,1,3,3,3,3,3,2,0
277,4,2,2,2,2,1,2,1,1
277,5,1,1,1,1,2,2,2,1
277,5,2,2,2,3,2,3,3,0
277,6,1,3,3,1,3,2,3,0
277,6,2,1,1,1,2,3,1,1
277,7,1,3,2,3,1,2,3,0
277,7,2,2,3,2,3,1,1,1
277,8,1,2,1,2,3,3,3,0
277,8,2,1,1,1,1,1,2,1
277,9,1,2,1,2,1,1,1,0
277,9,2,3,2,3,2,2,2,1
277,10,1,2,3,3,1,2,3,1
277,10,2,3,3,2,1,3,2,0
277,11,1,1,2,1,3,1,1,1
277,11,2,3,1,2,2,1,3,0
277,12,1,1,2,1,3,2,3,1
277,12,2,2,3,3,2,3,1,0
277,13,1,3,3,2,3,3,2,0
277,13,2,2,1,1,1,2,3,1
277,14,1,1,2,1,2,1,2,1
277,14,2,2,1,3,1,2,1,0
277,15,1,3,2,3,3,3,1,1
277,15,2,1,3,3,2,1,1,0
279,1,1,1,1,1,1,1,1,1
279,1,2,3,3,3,3,3,3,0
279,2,1,3,3,3,3,3,3,0
279,2,2,1,1,1,1,1,1,1
279,3,1,1,1,1,1,1,1,1
279,3,2,3,3,3,3,3,3,0
279,4,1,2,2,2,1,1,3,0
279,4,2,3,3,2,1,2,2,1
279,5,1,2,1,1,3,3,2,0
279,5,2,1,3,3,3,2,1,1
279,6,1,2,2,1,3,1,3,0
279,6,2,1,1,3,2,3,1,1
279,7,1,1,3,2,2,2,1,1
279,7,2,3,2,3,1,3,2,0
279,8,1,2,3,1,3,2,1,1
279,8,2,3,1,3,1,1,3,0
279,9,1,3,2,1,2,1,2,1
279,9,2,3,1,2,3,2,3,0
279,10,1,2,2,3,3,3,3,0
279,10,2,1,3,2,1,3,2,1
279,11,1,1,3,2,2,1,1,1
279,11,2,1,1,1,1,1,2,0
279,12,1,1,2,3,2,2,2,0
279,12,2,2,3,1,2,3,1,1
279,13,1,2,1,2,3,2,3,0
279,13,2,3,1,1,1,1,1,1
279,14,1,3,3,1,1,3,2,1
279,14,2,1,2,3,3,1,3,0
279,15,1,3,1,3,1,2,1,0
279,15,2,3,2,2,2,3,3,1
281,1,1,1,1,1,1,1,1,1
281,1,2,3,3,3,3,3,3,0
281,2,1,3,3,3,3,3,3,0
281,2,2,1,1,1,1,1,1,1
281,3,1,1,1,1,1,1,1,1
281,3,2,3,3,3,3,3,3,0
281,4,1,1,2,3,1,3,2,0
281,4,2,3,3,2,1,2,3,1
281,5,1,1,1,1,3,1,1,1
281,5,2,2,2,2,1,2,1,0
281,6,1,2,1,3,2,2,2,0
281,6,2,2,3,1,1,1,3,1
281,7,1,3,3,1,2,3,3,1
281,7,2,1,2,3,3,3,1,0
281,8,1,3,3,2,2,1,2,1
281,8,2,2,1,2,3,3,1,0
281,9,1,1,3,2,3,1,3,0
281,9,2,3,1,1,3,2,2,1
281,10,1,2,1,1,1,1,2,1
281,10,2,1,1,3,2,2,3,0
281,11,1,1,2,1,1,3,1,1
281,11,2,3,2,3,3,3,1,0
281,12,1,2,3,3,3,1,3,0
281,12,2,3,2,1,2,2,1,1
281,13,1,2,3,1,2,3,2,1
281,13,2,2,2,2,1,1,3,0
281,14,1,1,1,3,1,2,2,0
281,14,2,3,3,2,1,2,2,1
281,15,1,1,2,1,3,1,1,0
281,15,2,3,1,2,1,3,3,1
283,1,1,1,1,1,1,1,1,1
283,1,2,3,3,3,3,3,3,0
283,2,1,3,3,3,3,3,3,0
283,2,2,1,1,1,1,1,1,1
283,3,1,1,1,1,1,1,1,1
283,3,2,3,3,3,3,3,3,0
283,4,1,2,1,1,2,3,3,0
283,4,2,1,3,3,3,3,1,1
283,5,1,3,2,2,2,2,2,0
283,5,2,3,2,1,3,1,3,1
283,6,1,2,3,2,3,3,2,1
283,6,2,1,1,3,1,2,1,0
283,7,1,2,2,1,2,3,2,0
283,7,2,3,1,3,1,1,1,1
283,8,1,3,2,3,3,2,3,0
283,8,2,1,3,1,1,1,1,1
283,9,1,1,2,2,2,2,2,0
283,9,2,1,1,1,1,1,2,1
283,10,1,2,3,3,2,2,3,1
283,10,2,2,1,2,1,3,3,0
283,11,1,1,2,1,2,1,2,1
283,11,2,3,3,3,3,1,1,0
283,12,1,2,1,2,2,1,3,0
283,12,2,3,3,1,3,2,1,1
283,13,1,3,1,2,1,3,1,0
283,13,2,2,3,1,1,3,2,1
283,14,1,1,2,3,3,2,1,0
283,14,2,1,3,1,1,1,3,1
283,15,1,1,3,2,2,3,3,1
283,15,2,2,1,3,3,2,2,0
290,1,1,1,1,1,1,1,1,1
290,1,2,3,3,3,3,3,3,0
290,2,1,3,3,3,3,3,3,0
290,2,2,1,1,1,1,1,1,1
290,3,1,1,1,1,1,1,1,1
290,3,2,3,3,3,3,3,3,0
290,4,1,3,2,2,3,1,1,1
290,4,2,1,3,1,1,1,2,0
290,5,1,3,1,3,3,2,3,1
290,5,2,1,2,2,2,3,2,0
290,6,1,3,1,3,2,2,1,0
290,6,2,3,3,1,1,1,3,1
290,7,1,2,1,1,2,3,2,1
290,7,2,1,2,3,3,2,1,0
290,8,1,2,3,2,2,1,3,1
290,8,2,1,1,3,1,3,2,0
290,9,1,3,2,1,1,3,1,1
290,9,2,2,1,2,3,2,3,0
290,10,1,3,3,1,3,2,2,1
290,10,2,1,3,2,2,1,3,0
290,11,1,3,2,3,2,2,1,1
290,11,2,2,2,2,1,1,1,0
290,12,1,1,1,3,1,1,2,1
290,12,2,2,1,1,1,3,3,0
290,13,1,1,3,1,3,2,3,1
290,13,2,2,3,3,3,1,1,0
290,14,1,3,2,2,1,2,1,0
290,14,2,3,2,3,2,1,2,1
290,15,1,2,2,2,1,2,3,1
290,15,2,1,3,3,2,3,2,0
294,1,1,1,1,1,1,1,1,1
294,1,2,3,3,3,3,3,3,0
294,2,1,3,3,3,3,3,3,0
294,2,2,1,1,1,1,1,1,1
294,3,1,1,1,1,1,1,1,1
294,3,2,3,3,3,3,3,3,0
294,4,1,2,3,2,1,2,2,0
294,4,2,1,2,1,2,1,2,1
294,5,1,1,3,3,3,2,1,1
294,5,2,3,1,3,1,3,1,0
294,6,1,3,1,2,3,1,3,1
294,6,2,2,2,3,2,1,3,0
294,7,1,1,1,2,1,2,1,0
294,7,2,2,3,1,2,3,3,1
294,8,1,1,2,3,3,3,3,1
294,8,2,1,2,1,2,2,1,0
294,9,1,3,2,2,1,1,2,1
294,9,2,1,1,1,3,1,2,0
294,10,1,1,3,3,2,3,3,0
294,10,2,3,1,1,3,2,2,1
294,11,1,3,2,1,3,3,2,0
294,11,2,2,3,2,1,2,1,1
294,12,1,2,2,3,2,3,3,0
294,12,2,2,1,1,1,1,1,1
294,13,1,3,1,3,1,2,2,1
294,13,2,1,3,2,3,1,1,0
294,14,1,2,3,2,2,1,3,1
294,14,2,3,2,1,3,3,1,0
294,15,1,1,3,3,1,3,2,1
294,15,2,1,1,2,3,2,3,0
297,1,1,1,1,1,1,1,1,1
297,1,2,3,3,3,3,3,3,0
297,2,1,3,3,3,3,3,3,0
297,2,2,1,1,1,1,1,1,1
297,3,1,1,1,1,1,1,1,1
297,3,2,3,3,3,3,3,3,0
297,4,1,1,3,3,2,3,3,0
297,4,2,3,2,2,3,1,1,1
297,5,1,1,3,3,1,1,3,0
297,5,2,1,2,1,2,2,1,1
297,6,1,3,1,1,3,3,1,1
297,6,2,2,1,2,1,2,2,0
297,7,1,1,2,2,2,3,1,1
297,7,2,3,3,1,3,1,3,0
297,8,1,2,3,1,1,3,2,1
297,8,2,1,1,3,2,2,1,0
297,9,1,2,1,1,2,1,2,1
297,9,2,3,2,3,3,2,3,0
297,10,1,3,3,1,2,2,3,0
297,10,2,2,1,2,3,3,2,1
297,11,1,2,2,3,1,3,1,0
297,11,2,1,3,2,1,2,2,1
297,12,1,1,2,3,2,1,2,0
297,12,2,1,1,2,1,1,3,1
297,13,1,2,2,1,1,3,3,1
297,13,2,3,3,3,3,1,1,0
297,14,1,1,1,2,1,2,1,0
297,14,2,3,3,2,2,3,3,1
297,15,1,3,2,3,1,3,3,1
297,15,2,1,1,2,3,2,2,0
298,1,1,1,1,1,1,1,1,1
298,1,2,3,3,3,3,3,3,0
298,2,1,3,3,3,3,3,3,0
298,2,2,1,1,1,1,1,1,1
298,3,1,1,1,1,1,1,1,1
298,3,2,3,3,3,3,3,3,0
298,4,1,2,2,1,3,3,1,1
298,4,2,3,2,1,3,1,2,0
298,5,1,2,3,2,2,1,3,1
298,5,2,2,1,3,2,2,1,0
298,6,1,1,3,1,3,1,2,1
298,6,2,3,3,2,2,2,1,0
298,7,1,3,1,3,3,3,2,0
298,7,2,2,2,1,1,1,1,1
298,8,1,1,2,3,3,2,3,1
298,8,2,1,1,1,1,3,2,0
